Question_ID,Question,Status_Id,creation_date,created_by,user_id,pdf_uploaded_id,is_public,notes,tags,isdeleted,userid,ispublic,isdeleted
411,Pre-clinical studies are done in ?,NULL,10/04/2020,NULL,12,38,0,"nstead,  intermittent  fasting  elicits  evolutionarily  conserved,  adaptive  cellular  responses  that  are  integrated  between  and  within  organs  in  a  manner  that  improves  glucose  regulation,  increases  stress  resistance,  and  sup-presses inf lammation","gadepallivsvcu.edu,gadepallivsvcu.edu,gadepallivsvcu.edu,gadepallivsvcu.edu",1,NULL,NULL,NULL
412,computer,NULL,10/04/2020,NULL,46,330,0,"Congratulations, your computer is equipped with a PDF (Portable Document Format) reader!  You should be able to view any of the PDF documents and forms available on our site.  PDF forms are indicated by these",computer,NULL,NULL,NULL,NULL
413,question 2,NULL,10/04/2020,NULL,17,310,0,". Ut id neque eget tortor mattistristique. Donec ante est, blandit sit amet tristique vel, ",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
414,new studies in animals and humans,NULL,10/04/2020,NULL,12,38,0,Studies in animals and humans have shown that many of the health benefits of intermittent fasting are not simply the result of reduced free-radical production or  weight  loss,"gadepallivsvcu.edu,gadepallivsvcu.edu,gadepallivsvcu.edu,tags",1,NULL,NULL,NULL
415,Mechanics tutorial,NULL,10/04/2020,NULL,51,325,0,just for use in the Virtual Mechanics tutorials. More text. And more  text. And more text. And more text. And more text.,tutorials,NULL,NULL,NULL,NULL
416,NULLam,NULL,10/04/2020,NULL,51,318,0,"NULLam euismod, odio in ornare fermentum, nunc sapien vestibulum erat, aliquam elementum est est sed erat. Proin facilisis lacus vitae magna volutpat, vitae commodo velit volutpat. Aliquam rutrum erat a nibh elementum, quis eleifend NULLa fringilla. Proin sed velit pulvinar est consequat rhoncus ut non augue. Cras id velit purus. Aliquam convallis venenatis ultrices. Nam pulvinar aliquet magna, at ornare ligula cursus vel. Curabitur vitae cursus ante. Morbi congue lorem ac ante pretium commodo. NULLa imperdiet diam eget tortor dignissim egestas vitae sit amet sem.In  purus  elit,  finibus  quis  nisi  ut,  placerat  consectetur  erat.  Pellentesque  habitant  morbi  tristique senectus  et  netus  et  malesuada  fames  ac  turpis  egestas.  Aenean  non  metus  turpis.  Vestibulum  at iaculis massa. Nunc orci magna, congue a egestas nec, vulputate non mauris. Fusce malesuada a ipsum eu porttitor. Cras pretium porta tempor. Integer pulvinar convallis ipsum at varius. Cras convallis varius arcu eget egestas. Praesent ullamcorper nisl ex, et mollis ante sagittis vel. Ut elementum ligula enim. Maecenas massa dui, malesuada in metus nec, vulputate efficitur nibh.Curabitur  dictum  lacus  magna.  Integer  ex  velit,  malesuada  eu  ligula  id,  suscipit  sagittis  lacus. Phasellus cursus viverra ultrices. Maecenas magna arcu, finibus eget elit vitae, iaculis ornare tellus. NULLam  faucibus  libero  felis,  in  efficitur  lorem  vestibulum  id.  Aliquam  sagittis  scelerisque  tellus,  a gravida  orci  suscipit  quis.  Orci varius  natoque  penatibus  et  magnis  dis  parturient  montes,  nascetur ridiculus  mus.  Pellentesque  ac  risus  arcu.  Aliquam  condimentum  massa  sed  tincidunt  tincidunt. Pellentesque non mauris in elit rhoncus condimentum. Vivamus tempus lacus ex. Integer malesuada, justo sed finibus egestas, risus velit porta erat, a tempor sem augue vel leo. Ut nisi massa, egestas quis orci nec, varius condimentum lorem. NULLam hendrerit feugiat lacinia. Pellentesque habitant morbi tristique senectus  et netus et malesuada fames ac turpis egestas. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae;,NULLam euismod, odio in ornare fermentum, nunc sapien vestibulum erat, aliquam elementum est est sed erat. Proin facilisis lacus vitae magna volutpat, vitae commodo velit volutpat. Aliquam rutrum erat a nibh elementum, quis eleifend NULLa fringilla. Proin sed velit pulvinar est consequat rhoncus ut non augue. Cras id velit purus. Aliquam convallis venenatis ultrices. Nam pulvinar aliquet magna, at ornare ligula cursus vel. Curabitur vitae cursus ante. Morbi congue lorem ac ante pretium commodo. NULLa imperdiet diam eget tortor dignissim egestas vitae sit amet sem","NULLam,lacus,a,b",NULL,NULL,NULL,NULL
417,tag test,NULL,10/04/2020,NULL,17,284,0,PDF conversion to HTML or DOC (text only); integration with Word toolbar with automatic table of contents and link generation; autoattach to email; stationery and stamping,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
418,question test3,NULL,10/04/2020,NULL,17,284,0,state-of-the-art security and encryption to protect your documents and add digital signatures,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
419,tutorial mentioning about....,NULL,10/04/2020,NULL,51,331,0,This tutorial has been prepared for the beginners to help them understand the basic to advanced concepts related to Java Programming language.,audience,NULL,NULL,NULL,NULL
420,question 1,NULL,13/04/2020,NULL,17,287,0," NULLam at porttitor arcu, nec lacinia nisi. Ut ac dolor vitae odio interdumcondimentum",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
421,question 2,NULL,13/04/2020,NULL,17,287,0," Integer lacinia ante ac libero lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
422,question 3,NULL,13/04/2020,NULL,17,287,0,"Maecenas mauris lectus, lobortis et purus mattis, blandit dictum tellus.",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
423,question 4,NULL,13/04/2020,NULL,17,287,0,"Maecenas non lorem quis tellus placerat varius. ?NULLa facilisi. ?Aenean congue fringilla justo ut aliquam. ?Mauris id ex erat. Nunc vulputate neque vitae justo facilisis, non condimentum antesagittis. ?Morbi viverra semper lorem nec molestie. ?Maecenas tincidunt est efficitur ligula euismod, sit amet ornare est vulputate.Row 1Row 2Row 3Row 4024681012Column 1Column 2Column 3 ,Maecenas non lorem quis tellus placerat varius. ?NULLa facilisi. ?Aenean congue fringilla justo ut aliquam. ?Mauris id ex erat. Nunc vulputate neque vitae justo facilisis, non condimentum antesagittis. ?Morbi viverra semper lorem nec molestie. ?Maecenas tincidunt est efficitur ligula euismod, sit amet ornare est vulputate.Row 1Row 2Row 3Row 4024681012Column 1Column 2Column 3 ,NULLa facilisi","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
424,question 5,NULL,13/04/2020,NULL,17,287,0," Vivamus auctor imperdiet urna, at pulvinar leoposuere laoreet. Suspendisse neque nisl, fringilla at iaculis scelerisque, ornare vel dolor",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
425,question 6,NULL,13/04/2020,NULL,17,287,0,"Morbi velit neque, semper quis lorem quis, efficitur dignissim ipsum. Ut ac loremsed turpis imperdiet eleifend sit amet id sapien. ",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
426,question 3,NULL,13/04/2020,NULL,17,306,0, Nam sed tincidunt turpis. Quisque tincidunt dictum augue sed egestas. Ut scelerisque leo sit amet lectus,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
427,question 4,NULL,13/04/2020,NULL,17,306,0," Proin  maximus  quam  id  magna  vulputate  ultricies.  Maecenas  lacinia  dolor eros, a bibendum tellus bibendum vitae",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
428,question 6,NULL,13/04/2020,NULL,17,306,0," quis  nisi  ut,  placerat  consectetur  erat.  Pellentesque  habitant  morbi  tristique senectus  et  netus  et  malesuada ",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
429,question 1,NULL,13/04/2020,NULL,17,182,0,Option to attach PDFs to email after creation  Automatic text summarization of PDF,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
430,question 2,NULL,13/04/2020,NULL,17,182,0,Automatic page numbering,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
431,question 3,NULL,13/04/2020,NULL,17,182,0,"ert PDF to HTML and Word DOC conversion Convert PDF to text Automatic Table of Contents generation Support for XP Fast User Switching and multiple user sessions Standard PDF Encryption (restricted printing, modifying, copying text and images) Support for Optimized PDF Support for custom page sizes Option to attach PDFs to email after creation  Automatic text summarization of PDF documents Easy integration with document management and Workflow systems n-Up printing Automatic page numbering Simple Programmers Interface Option to automatically display PDFs after creation Custom resizing of PDF output Configurable Font embedding Support for Citrix/Terminal Server Support for Windows 2003 Server Easy PS to PDF processing Specify PDF document properties Control PDF opening mode Can be configured to add functionality to Acrobat Distiller Free: Creates PDFs without annoying watermarks Free: Fully functional, not a trial and does not expire Over 5 million satisfied customers Over 1000 Enterprise Customers worldwide Please visit us at www.pdf995.com to learn more. This document illustrates several features of the Pdf995 Suite of Products.  ,ert PDF to HTML and Word DOC conversion Convert PDF to text Automatic Table of Contents generation Support for XP Fast User Switching and multiple user sessions Standard PDF Encryption (restricted printing, modifying, copying text and images) Support for Optimized PDF Support for custom page sizes Option to attach PDFs to email after creation  Automatic text summarization of PDF documents Easy integration with document management and Workflow systems n-Up printing Automatic page numbering Simple Programmers Interface Option to automatically display PDFs after creation Custom resizing of PDF output Configurable Font embedding Support for Citrix/Terminal Server Support for Windows 2003 Server Easy PS to PDF processing Specify PDF document properties Control PDF opening mode Can be configured to add functionality to Acrobat Distiller Free: Creates PDFs without annoying watermarks Free: Fully functional, not a trial and does not expire Over 5 million satisfied customers Over 1000 Enterprise Customers worldwide Please visit us at www.pdf995.com to learn more. This document illustrates several features of the Pdf995 Suite of Products.  ,Convert PDF to JPEG, TIFF, BMP, PCX formats Convert PDF to HTML and Word DOC conversion",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
432,question 4,NULL,13/04/2020,NULL,17,182,0,we should always push the envelope in the kindsof experience we can bring into manifestation,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
433,question 5,NULL,13/04/2020,NULL,17,182,0,"to avoid disorientation, we should always push the envelope in the kindsof experience we can bring into manifestation!",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
434,First Question,NULL,13/04/2020,NULL,17,304,0," id posuere justo pulvinar ut. Cras id eros sed enim aliquamlobortis. Sed lobortis nisl ut eros efficitur tincidunt. Cras justo mi, porttitor quis mattis vel,ultricies ut purus. Ut facilisis et lacus eu cursus.",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
435,question 2,NULL,13/04/2020,NULL,17,304,0,ibero sollicitudin euismod. Fusce vitae vestibulum velit. Pellentesquevulputate lectus quis pellentesque commodo.,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
436,question 7,NULL,13/04/2020,NULL,17,304,0,"Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem. NULLam at porttitor arcu, nec lacinia nisi. Ut ac dolor vitae odio interdumcondimentum.  Vivamus dapibus sodales ex, vitae malesuada ipsum cursusconvallis. Maecenas sed egestas NULLa, ac condimentum orci. Mauris diam felis,vulputate ac suscipit et, iaculis non est. Curabitur semper arcu ac ligula semper, nec luctusnisl blandit. Integer lacinia ante ac libero lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae. NULLa eget justo in felis tristique fringilla. Morbi sit amettortor quis risus auctor condimentum. Morbi in ullamcorper elit. NULLa iaculis tellus sit ametmauris tempus fringilla.Maecenas mauris lectus, lobortis et purus mattis, blandit dictum tellus.?Maecenas non lorem quis tellus placerat varius. ?NULLa facilisi. ?Aenean congue fringilla justo ut aliquam. ?Mauris id ex erat. Nunc vulputate neque vitae justo facilisis, non condimentum antesagittis. ?Morbi viverra semper lorem nec molestie. ?Maecenas tincidunt est efficitur ligula euismod, sit amet ornare est vulputate.Row 1Row 2Row 3Row 4024681012Column 1Column 2Column 3 ,Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem. NULLam at porttitor arcu, nec lacinia nisi. Ut ac dolor vitae odio interdumcondimentum.  Vivamus dapibus sodales ex, vitae malesuada ipsum cursusconvallis. Maecenas sed egestas NULLa, ac condimentum orci. Mauris diam felis,vulputate ac suscipit et, iaculis non est. Curabitur semper arcu ac ligula semper, nec luctusnisl blandit. Integer lacinia ante ac libero lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae. NULLa eget justo in felis tristique fringilla. Morbi sit amettortor quis risus auctor condimentum. Morbi in ullamcorper elit. NULLa iaculis tellus sit ametmauris tempus fringilla.Maecenas mauris lectus, lobortis et purus mattis, blandit dictum tellus.?Maecenas non lorem quis tellus placerat varius. ?NULLa facilisi. ?Aenean congue fringilla justo ut aliquam. ?Mauris id ex erat. Nunc vulputate neque vitae justo facilisis, non condimentum antesagittis. ?Morbi viverra semper lorem nec molestie. ?Maecenas tincidunt est efficitur ligula euismod, sit amet ornare est vulputate.Row 1Row 2Row 3Row 4024681012Column 1Column 2Column 3 ,Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem","kurrasatheesh16gmail.com,satheesh.kurrantc-in.com,skurra87gmail.com",NULL,NULL,NULL,NULL
437,question4,NULL,13/04/2020,NULL,17,284,0, easy and affordable to create professional-quality documents in the popular PDF file format. Its easy-to-use interface helps you to create PDF files by,"kurrasatheesh16gmail.com,jayasri18gmail.com,sailugmail.com,tandra.satishgmail.com",NULL,NULL,NULL,NULL
438,question 3,NULL,13/04/2020,NULL,17,304,0," ac faucibus odio. Vestibulum neque massa, scelerisque sit amet ligula eu, conguemolestie mi","kurrasatheesh16gmail.com,jayasri18gmail.com,sailugmail.com,tandra.satishgmail.com",NULL,NULL,NULL,NULL
439,question 2,NULL,13/04/2020,NULL,17,187,0,"requires prior specific permission and/or a fee.PLDI’09,June 15-20, 2009, Dublin, Ireland.Copyrightc©2009 ACM 978-1-60558-392-1/09/06. . . $5.00",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
440,question 3,NULL,13/04/2020,NULL,17,187,0,"values are invariant. (12) For example, we would expect loop coun-ters that start as integers to remain integers for all iterations. Whenboth of these expectations hold, a trace-based compiler can coverthe program","kurrasatheesh16gmail.com,sailugmail.com,tandra.satishgmail.com",NULL,NULL,NULL,NULL
441,question 3,NULL,13/04/2020,NULL,17,310,0,Pellentesque fermentum nisl vitae fringilla venenatis. Etiam id mauris vitae orcimaximus ultricies,"kurrasatheesh16gmail.com,tandra.satishgmail.com,sailugmail.com",NULL,NULL,NULL,NULL
442,question 6,NULL,13/04/2020,NULL,17,310,0,"Sed lobortis nisl ut eros efficitur tincidunt. Cras justo mi, porttitor quis mattis vel,ultricies ut purus. Ut facilisis et lacus eu cursus.",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
443,question 2,NULL,13/04/2020,NULL,17,310,0,In eleifend velit vitae libero sollicitudin euismod. Fusce vitae vestibulum velit. Pellentesquevulputate,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
444,question 4,NULL,13/04/2020,NULL,17,310,0,ectus quis pellentesque commodo. Aliquam erat volutpat. Vestibulum in egestasvelit. Pellentesqu,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
445,question 5,NULL,13/04/2020,NULL,17,310,0, fermentum nisl vitae fringilla venenatis. Etiam id mauris vitae orcimaximus ultricies. ,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
446,question 7,NULL,13/04/2020,NULL,17,310,0," egestas ut aliquet sit amet, sagittis a magna. Aliquam ante quam,pellentesque ut dignissim quis","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
447,question 6,NULL,13/04/2020,NULL,17,187,0," scripts as well as for complex applications. JavaScript, forexample",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
448,question4,NULL,13/04/2020,NULL,17,187,0,ently compiled traces.Each compiled trace covers one path through the program withone mapping,kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
449,tags testing,NULL,13/04/2020,NULL,17,184,0,"it easy and affordable to create professional-quality documents in the popular PDF file format. Its easy-to-use interface helps you to create PDF files by simply selecting the ""print"" command from any application, creating documents which can be viewed on any computer with a PDF viewe","kurrasatheesh16gmail.com,jayasri18gmail.com,sailugmail.com",NULL,NULL,NULL,NULL
450,question tag test 1,NULL,13/04/2020,NULL,17,184,0," is a complete solution for your document publishing needs. It provides ease of use, flexibility in format, and industry-standard security","kurrasatheesh16gmail.com,jayasri18gmail.com,sailugmail.com,kurrasatheesh16gmail.com,tandra.satishgmail.com",NULL,NULL,NULL,NULL
451,question 7,NULL,13/04/2020,NULL,17,184,0,"Standard PDF Encryption (restricted printing, modifying, copying text and images)","kurrasatheesh16gmail.com,jayasri18gmail.com,sailugmail.com,kurrasatheesh16gmail.com,tandra.satishgmail.com",NULL,NULL,NULL,NULL
452,question 1,NULL,14/04/2020,NULL,17,332,0,"NULLam at porttitor arcu, nec lacinia nisi. Ut ac dolor vitae odio interdumcondimentum",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
453,question 2,NULL,14/04/2020,NULL,17,332,0,"Maecenas sed egestas NULLa, ac condimentum orci. Mauris diam felis,vulputate ac suscipit et, iaculis non est","kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
454,question 3,NULL,14/04/2020,NULL,17,332,0,NULLa eget justo in felis tristique fringilla. Morbi sit amettortor quis risus auctor condimentum,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
455,what is resources for 2019,NULL,14/04/2020,NULL,51,335,0,"Elsevier hereby grants permission to make all its COVID-19-related researchthat is available on the COVID-19 resource centre -including this researchcontent -immediately available in PubMed Central and other publicly fundedrepositories, such as the WHO COVID database with rights ","covid19,elsevier",NULL,NULL,NULL,NULL
456,Discussion on coronavirus,NULL,14/04/2020,NULL,61,337,0,"The superposed residues in the catalytic site of feline, ferret and minkcoronavirus 3CLpros.Ayellow stickrepresents GC376.The catalyticresidues,H41andC144,areshowninred.ThefiveresiduesthatinteractwithGC376inthecrystalstructureofTGEV-GC376complexareshowninvariouscolors.(Forinterpretation of thereferences to colorin this figurelegend, thereader is re-ferredtotheWebversionofthisarticle.)K.D. Perera et al.Antiviral Research 160 (2018) 79-8684 ","coronaviruses,viruses,3clpro",NULL,NULL,NULL,NULL
457,Glucose  effect ?,NULL,14/04/2020,NULL,12,38,0,"During fasting, cells activate pathways that enhance intrin-sic defenses against oxidative and metabolic stress and those that remove or repair damaged  molecules ","gadepallivsvcu.edu,gadepallivsvcu.edu,gadepallivsvcu.edu,gadepallivsvcu.edu,glucose,metabolism",NULL,NULL,NULL,NULL
458,highlight text,NULL,15/04/2020,NULL,17,336,0,"Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem,  Vivamus dapibus sodales ex, vitae malesuada ipsum cursusconvallis.",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
459,Variable? ,NULL,15/04/2020,NULL,63,339,0,"/ Declare a variable of a specified typetype identifier;// Declare multiple variables of the same type, separated by commasty","a,b,c",NULL,NULL,NULL,NULL
460,A?,NULL,15/04/2020,NULL,63,340,0,"Java  uses  native code  usage,  and  lightweight  process  called    threads.  In  the  beginning interpretation  of  bytecode  resulted  in  slow  performance    but  the  advanced    versions  of  JVM uses just in time compilation tech",d,NULL,NULL,NULL,NULL
461,b?,NULL,15/04/2020,NULL,63,340,0,The big "E" means "times 10 to the power of" . The integer that follows it says what power of ten to multiply the rest of the  number  by.  Anotherway to say this  is that the  integer that follows "E" says in which direction and for how many places to shift the decimal point. Positive integers mean ri,"d,e",NULL,NULL,NULL,NULL
462,Question 1,NULL,16/04/2020,NULL,75,342,0,"Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
463,question 2,NULL,16/04/2020,NULL,75,342,0, Morbi in ullamcorper elit. NULLa iaculis tellus sit ametmauris tempus fringilla.,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com",NULL,NULL,NULL,NULL
464,question 1,NULL,16/04/2020,NULL,75,341,0,"Ut scelerisque leo sit amet lectus vehicula, et posuere enim porttitor. Fusce porta varius elit  vel  consequat.",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
465,question 2,NULL,16/04/2020,NULL,75,341,0," Proin  maximus  quam  id  magna  vulputate  ultricies.  Maecenas  lacinia  dolor eros, a bibendum tellus bibendum vitae",0,NULL,NULL,NULL,NULL
466,what is pdflatex?,NULL,16/04/2020,NULL,51,348,0,"pdflatex(for example fromtetexpackage=0.9-6, which you canget fromRed Hat 5.2)",redhat,NULL,NULL,NULL,NULL
467,question 1,NULL,16/04/2020,NULL,77,359,0,"Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem",kurrasatheesh16gmail.com,NULL,NULL,NULL,NULL
468,question 2,NULL,16/04/2020,NULL,77,359,0," Maecenas sed egestas NULLa, ac condimentum orci. Mauris diam felis,vulputate ac suscipit et,",0,NULL,NULL,NULL,NULL
469,question 1,NULL,16/04/2020,NULL,77,351,0," NULLam at porttitor arcu, nec lacinia nisi. Ut ac dolor vitae odio interdumcondimentum",0,NULL,NULL,NULL,NULL
470,new question ,NULL,16/04/2020,NULL,77,351,0," Integer lacinia ante ac libero lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae.",0,NULL,NULL,NULL,NULL
471,question 1,NULL,17/04/2020,NULL,77,356,0,"Vestibulum neque massa, scelerisque sit amet ligula eu, congue molestie mi. Praesent utvarius sem",tag1,NULL,NULL,NULL,NULL
472,question 2,NULL,17/04/2020,NULL,77,356,0,"Integer lacinia ante ac libero lobortis imperdiet. NULLam mollis convallis ipsum,ac accumsan nunc vehicula vitae.",tag1,NULL,NULL,NULL,NULL
473,question 1,NULL,17/04/2020,NULL,77,370,0,"command from any application, creating documents which can be viewed on any computer with a PDF viewer. Pdf995 supports network file saving",0,NULL,NULL,NULL,NULL
474,question 2,NULL,17/04/2020,NULL,77,370,0,combining documents into a single PDF; automatic link insertion; hierarchical bookmark insertion; PDF conversion to HTML or DOC (text only);,0,NULL,NULL,NULL,NULL
475,question 1,NULL,17/04/2020,NULL,6,371,0,state-of-the-art security and encryption to protect your documents and add digital signatures,tag1,NULL,NULL,NULL,NULL
476,question 2,NULL,17/04/2020,NULL,6,371,0,The pdf995 printer driver and a free Converter are available for easy download,"tag1,tag2",NULL,NULL,NULL,NULL
477,Tools and steps ,NULL,17/04/2020,NULL,51,372,0,"to see or print the result useacroread(unfortunately some versions ofacroreadmay produce PostScript which is too complex), or",printing,NULL,NULL,NULL,NULL
478,versions of print,NULL,17/04/2020,NULL,60,373,0,"to see or print the result useacroread(unfortunately some versions ofacroreadmay produce PostScript which is too complex), or5 ",Postscript,1,NULL,NULL,NULL
479,Recentyears PUBMED pdf,NULL,17/04/2020,NULL,51,374,0,"Ferret and mink coronaviruses typically cause catarrhal diarrhea in ferrets and minks, respectively. In recentyears, however, systemic fatal coronavirus infection has emerged in ferrets, which resembles feline infectiousperitonitis(FIP)incats.FIPisahighlyfatalsystemicdiseasecausedbyavirulentfelinecoronavirusinfectionincats. Despite the importance of coronavirus infections in these animals, there are no effective commercialvaccinesorantiviraldrugsavailablefortheseinfections.Wehavepreviouslyreportedtheefficacyofaproteaseinhibitor in cats with FIP, demonstrating that avirally encoded3C-like protease (3CLpro) is a validtarget forantiviral drug development for coronavirus infections. In this study, we extended our previous work on cor-onavirusinhibitorsandinvestigatedthestructure-activityrelationshipsofafocusedlibraryofproteaseinhibitorsfor ferret and mink 3CLpro. Using the fluorescence resonance energy transfer assay, we identified potent in-hibitors broadly effective against feline, ferret and mink coronavirus 3CLpro. Multiple amino acid sequenceanalysisandmodellingof3CLproofferretandminkcoronaviruseswereconductedtoprobethestructuralbasisfor these findings. The results of this study provide support for further research to develop broad-spectrumantiviralagentsformultiplecoronavirusinfections.Tothebestofourknowledge,thisisthefirstreportonsmallmoleculeinhibitorsofferretandminkcoronaviruses",systematic,NULL,NULL,NULL,NULL
480,introo?,NULL,17/04/2020,NULL,29,377,0,"Java  is  a  powerful  programming  language  for  developing  software  running  on  mobile  devices, desktop  computers,  and  servers.Java  was  developed  by  a  team  led  by James  Goslingat  Sun Microsystems. Sun Microsystems was purchased by Oracle in 2010.Java  is  an  object-oriented  programming  language  with  abuilt-in  application  programming interface  (API)  that  canhandle  graphics  and  user  interfaces  and  that  can  be  usedto create applications or applets.Java also has standard libraries fordoing mathematics.Java is a full-featured, general-purpose programming language that can be used to develop robust mission-critical  applications.  Today,  it  is  employed  not  only  for  Web  programming,  but  also  for developing  standalone  applications  across  platforms  on  servers,desktop  computers,  and  mobile devices. ,Java is a full-featured, general-purpose programming language that can be used to develop robust mission-critical  applications.  Today,  it  is  employed  not  only  for  Web  programming,  but  also  for developing  standalone  applications  across  platforms  on  servers,desktop  computers,  and  mobile devices. ","j,a,v",NULL,NULL,NULL,NULL
481,Pref?,NULL,17/04/2020,NULL,29,377,0,"Java  uses  native code  usage,  and  lightweight  process  called    threads.  In  the  beginning interpretation  of  bytecode  resulted  in  slow  performance    but  the  advanced    versions  of  JVM uses just in time compilation technique that improve","j,a,v,a,b,c",NULL,NULL,NULL,NULL
482,jre and jdk?,NULL,17/04/2020,NULL,29,377,0,"The  JRE  consists  of  the  JVM  and  the  Java  class  librariesfor runningJava programs.  TheJDK additionally  contains  the  development  tools  necessary  to  create  Java  programs.  The  JDK(Java Development  Kit)therefore  consists  of  a  Java  compiler,  Java  virtual  machine  and  Java  class libraries.Towrite Java Programs, you should install JDK, which includes JRE.3.1 JDK VersionsThe various JDK versions are:1. JDK 1.0 (1996): Originally called Oak (named after the oak tree outside James Gosling's office). 2. JDK 1.1 (1997)3. J2SE 1.2 (1998)4. J2SE 1.3 (2000)5. J2SE 1.4 (2002)6. J2SE 5.0 (2004)7. Java SE 6 (2006): Renamed J2SE to Java SE (Java Standard Edition).8. Java SE 7 (2011): (called Oracle JDK).9. Java SE 8 (2014)10.Java SE 9 (2017)11.Java SE 10 (2018)12.JDK 11(2018)13.JDK 12(2019)14.JDK 13(2019)Java source code is simple text that does not require any special formatting. Therefore, any simple text editor (Notepad, Textpad, vi etc) can be used to write and edit Java source code. Java integrated development environments (IDEs) provide the same capabilities as a JDK but in a much more friendly package. Java IDEs provide visual editors for writing Java code. These editors highlight     the     Java     syntax     used     in thecode     and     point     out    potential     errors.  ","j,r,e",NULL,NULL,NULL,NULL
483,string?,NULL,17/04/2020,NULL,29,377,0,"The char type only representsone character. To represent a string of characters, use the data type called String. For example, String str1= ""Welcome t,to Java"";,actually  a  predefined  class  in th","j,r,e,s,t,r",1,NULL,NULL,NULL
484,String Class?,NULL,17/04/2020,NULL,29,377,0,"The char type only representsone character. To represent a string of characters, use the data type called String. For example, String str1= ""Welcome to Java"";String  is  actually  a  predefined  class  in the  Java  library  just  like the  System  class  and  JOptionPane class","pawan,chiru,ram,sai",1,NULL,NULL,NULL
485,Joption pane?,NULL,17/04/2020,NULL,29,377,0,"importjavax.swing.JOptionPane;publicclassPromptInput {publicstaticvoidmain(String[] args) {// TODOAuto-generated method stubString a,b;intc;a=JOptionPane.showInputDialog(""Enter the Value1"");b=JOp",0,1,NULL,NULL,NULL
486,question 3,NULL,17/04/2020,NULL,77,370,0, encryption to protect your documents and add digital signatures.,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,sdads,asdasd",NULL,NULL,NULL,NULL
487,question 4,NULL,17/04/2020,NULL,77,370,0,VRML become the standard language for interactive simulation within the World WideWeb,"kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,sdads,asdasd,kurrasatheesh16gmail.com,kurrasatheesh16gmail.com,asdfkj",NULL,NULL,NULL,NULL
